FLT_DATE,YEAR,MONTH_NUM,MONTH_MON,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
2017-07-14,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),165.54,8.28,0.76,3.825,0.81,3.13.1
2017-07-14,2017.0,7.0,JUL,PANSA,ANSP (AUA),1342.97,108.92,14.93,61.893,10.9,3.13.1
2017-07-14,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1219.36,166.73,11.75,72.621,15.98,3.13.1
2017-07-14,2017.0,7.0,JUL,SMATSA,ANSP (AUA),898.01,152.3,7.11,81.855,5.68,3.13.1
2017-07-14,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),148.07,14.32,0.89,3.5370000000000004,1.32,3.13.1
2017-07-14,2017.0,7.0,JUL,Skyguide,ANSP (AUA),962.58,228.81,52.49,131.148,32.54,3.13.1
2017-07-14,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),175.29,30.48,3.3,16.83,2.13,3.13.1
2017-07-14,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),547.21,18.85,1.93,6.516,1.5,3.13.1
2017-07-14,2017.0,7.0,JUL,skeyes,ANSP (AUA),231.21,35.92,14.44,18.198,10.69,3.13.1
2017-07-15,2017.0,7.0,JUL,ANS CR,ANSP (AUA),748.49,150.8,17.25,74.808,12.38,3.13.1
2017-07-15,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),151.88,4.04,0.9,1.323,0.62,3.13.1
2017-07-15,2017.0,7.0,JUL,ARMATS,ANSP (AUA),34.99,0.69,0.08,0.28800000000000003,0.05,3.13.1
2017-07-15,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),212.07,33.9,2.67,13.751999999999999,1.1,3.13.1
2017-07-15,2017.0,7.0,JUL,Austro Control,ANSP (AUA),929.09,173.55,20.84,103.986,19.41,3.13.1
2017-07-15,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),460.74,11.02,2.65,4.8149999999999995,1.35,3.13.1
2017-07-15,2017.0,7.0,JUL,BULATSA,ANSP (AUA),935.57,153.19,9.24,59.80500000000001,6.47,3.13.1
2017-07-15,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),976.7,171.04,13.46,95.895,9.1,3.13.1
2017-07-15,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),420.1,27.5,4.36,10.278,2.14,3.13.1
2017-07-15,2017.0,7.0,JUL,DFS,ANSP (AUA),3414.93,624.7,133.75,340.12800000000004,73.94,3.13.1
2017-07-15,2017.0,7.0,JUL,DHMI,ANSP (AUA),4132.67,836.11,102.78,217.413,61.37,3.13.1
2017-07-15,2017.0,7.0,JUL,DSNA,ANSP (AUA),7246.6,1686.84,209.74,686.952,114.41,3.13.1
2017-07-15,2017.0,7.0,JUL,EANS,ANSP (AUA),217.37,14.91,2.35,4.6979999999999995,1.31,3.13.1
2017-07-15,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),4157.3,630.89,91.44,221.418,31.68,3.13.1
2017-07-15,2017.0,7.0,JUL,ENAV,ANSP (AUA),3548.04,397.53,98.6,246.951,51.13,3.13.1
2017-07-15,2017.0,7.0,JUL,HCAA,ANSP (AUA),2007.4,203.74,27.61,84.98700000000001,12.67,3.13.1
2017-07-15,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),926.32,175.54,8.19,95.706,15.08,3.13.1
2017-07-15,2017.0,7.0,JUL,IAA,ANSP (AUA),868.06,61.26,4.6,14.616,2.48,3.13.1
2017-07-15,2017.0,7.0,JUL,LFV,ANSP (AUA),881.67,50.66,7.79,25.713,4.29,3.13.1
2017-07-15,2017.0,7.0,JUL,LGS,ANSP (AUA),226.62,14.83,1.1,6.921,1.02,3.13.1
2017-07-15,2017.0,7.0,JUL,LPS,ANSP (AUA),370.72,67.76,5.05,37.251000000000005,4.98,3.13.1
2017-07-15,2017.0,7.0,JUL,LVNL,ANSP (AUA),195.53,32.84,5.36,11.520000000000001,3.69,3.13.1
2017-07-15,2017.0,7.0,JUL,M-NAV,ANSP (AUA),136.91,17.42,1.54,8.712,0.56,3.13.1
2017-07-15,2017.0,7.0,JUL,MATS,ANSP (AUA),188.48,5.44,0.55,1.764,0.76,3.13.1
2017-07-15,2017.0,7.0,JUL,MOLDATSA,ANSP (AUA),32.8,0.63,0.05,0.20700000000000002,0.05,3.13.1
2017-07-15,2017.0,7.0,JUL,MUAC,ANSP (AUA),1875.54,353.1,80.48,188.73,32.68,3.13.1
2017-07-15,2017.0,7.0,JUL,NATS (Continental),ANSP (AUA),3291.27,577.62,200.02,235.647,81.46,3.13.1
2017-07-15,2017.0,7.0,JUL,NAV Portugal (Continental),ANSP (AUA),1116.45,107.55,19.64,37.485,2.38,3.13.1
2017-07-15,2017.0,7.0,JUL,NAVIAIR,ANSP (AUA),431.52,25.3,4.48,14.022,2.88,3.13.1
2017-07-15,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),164.61,9.33,0.72,4.239,0.64,3.13.1
2017-07-15,2017.0,7.0,JUL,PANSA,ANSP (AUA),1322.41,117.39,13.01,67.041,9.51,3.13.1
2017-07-15,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1180.14,166.21,8.38,76.73400000000001,14.85,3.13.1
2017-07-15,2017.0,7.0,JUL,SMATSA,ANSP (AUA),1040.6,233.52,7.44,123.048,6.56,3.13.1
2017-07-15,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),142.35,14.69,0.7,3.9869999999999997,1.01,3.13.1
2017-07-15,2017.0,7.0,JUL,Skyguide,ANSP (AUA),961.17,226.59,52.68,130.338,31.24,3.13.1
2017-07-15,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),217.16,47.17,5.37,26.964000000000002,2.89,3.13.1
2017-07-15,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),515.0,17.49,1.33,6.210000000000001,0.96,3.13.1
2017-07-15,2017.0,7.0,JUL,skeyes,ANSP (AUA),167.3,20.36,7.33,9.972,4.17,3.13.1
2017-07-16,2017.0,7.0,JUL,ANS CR,ANSP (AUA),775.81,151.88,21.56,76.878,13.51,3.13.1
2017-07-16,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),186.46,5.15,1.26,1.602,0.77,3.13.1
2017-07-16,2017.0,7.0,JUL,ARMATS,ANSP (AUA),42.56,1.26,0.14,0.279,0.03,3.13.1
2017-07-16,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),168.95,19.34,1.46,7.767000000000001,0.71,3.13.1
2017-07-16,2017.0,7.0,JUL,Austro Control,ANSP (AUA),864.06,149.44,19.28,85.743,15.58,3.13.1
2017-07-16,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),660.02,22.62,5.45,9.783,3.66,3.13.1
2017-07-16,2017.0,7.0,JUL,BULATSA,ANSP (AUA),902.93,148.06,8.62,52.785,5.55,3.13.1
2017-07-16,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),854.04,128.39,9.77,71.55900000000001,6.92,3.13.1
2017-07-16,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),558.14,46.3,8.02,15.273,2.31,3.13.1
2017-07-16,2017.0,7.0,JUL,DFS,ANSP (AUA),3436.89,631.31,144.07,344.763,80.27,3.13.1
2017-07-16,2017.0,7.0,JUL,DHMI,ANSP (AUA),4123.83,774.06,104.35,225.423,62.24,3.13.1
2017-07-16,2017.0,7.0,JUL,DSNA,ANSP (AUA),7180.04,1588.24,211.97,659.799,136.39,3.13.1
2017-07-16,2017.0,7.0,JUL,EANS,ANSP (AUA),206.46,13.61,2.11,3.726,1.06,3.13.1
2017-07-16,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),4083.68,598.51,90.0,212.517,35.61,3.13.1
2017-07-16,2017.0,7.0,JUL,ENAV,ANSP (AUA),3486.48,371.52,97.13,226.503,50.64,3.13.1
2017-07-16,2017.0,7.0,JUL,HCAA,ANSP (AUA),1974.08,191.74,25.08,81.45,12.75,3.13.1
2017-07-16,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),872.15,152.66,7.22,81.837,11.15,3.13.1
2017-07-16,2017.0,7.0,JUL,IAA,ANSP (AUA),864.54,60.88,4.28,14.31,2.81,3.13.1
2017-07-16,2017.0,7.0,JUL,LFV,ANSP (AUA),1009.84,53.23,10.78,27.198,6.05,3.13.1
2017-07-16,2017.0,7.0,JUL,LGS,ANSP (AUA),209.78,11.17,1.31,5.391,0.93,3.13.1
2017-07-16,2017.0,7.0,JUL,LPS,ANSP (AUA),372.15,67.57,5.71,35.28,5.23,3.13.1
2017-07-16,2017.0,7.0,JUL,LVNL,ANSP (AUA),221.66,38.44,6.73,14.886,5.18,3.13.1
2017-07-16,2017.0,7.0,JUL,M-NAV,ANSP (AUA),116.84,13.52,0.95,6.408,0.49,3.13.1
2017-07-16,2017.0,7.0,JUL,MATS,ANSP (AUA),193.23,3.86,0.52,1.548,0.49,3.13.1
2017-07-16,2017.0,7.0,JUL,MOLDATSA,ANSP (AUA),29.09,0.52,0.04,0.225,0.03,3.13.1
2017-07-16,2017.0,7.0,JUL,MUAC,ANSP (AUA),1897.08,360.86,89.98,193.03199999999998,34.65,3.13.1
2017-07-16,2017.0,7.0,JUL,NATS (Continental),ANSP (AUA),3455.27,642.75,232.1,273.168,102.35,3.13.1
2017-07-16,2017.0,7.0,JUL,NAV Portugal (Continental),ANSP (AUA),1032.05,90.4,17.02,30.762,2.78,3.13.1
2017-07-16,2017.0,7.0,JUL,NAVIAIR,ANSP (AUA),475.29,30.28,5.21,16.857,3.58,3.13.1
2017-07-16,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),160.87,8.26,0.9,3.9960000000000004,0.73,3.13.1
2017-07-16,2017.0,7.0,JUL,PANSA,ANSP (AUA),1313.13,112.4,13.45,63.23400000000001,10.63,3.13.1
2017-07-16,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1153.85,154.14,8.78,70.722,13.71,3.13.1
2017-07-16,2017.0,7.0,JUL,SMATSA,ANSP (AUA),971.68,195.55,7.86,103.599,5.34,3.13.1
2017-07-16,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),144.98,14.82,0.67,3.798,0.76,3.13.1
2017-07-16,2017.0,7.0,JUL,Skyguide,ANSP (AUA),943.82,215.46,52.6,121.74300000000001,30.81,3.13.1
2017-07-16,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),192.93,36.55,3.44,20.196,2.42,3.13.1
2017-07-16,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),512.9,17.39,1.29,6.228,0.79,3.13.1
2017-07-16,2017.0,7.0,JUL,skeyes,ANSP (AUA),191.4,25.47,9.64,12.807,6.01,3.13.1
2017-07-17,2017.0,7.0,JUL,ANS CR,ANSP (AUA),766.72,150.8,21.08,77.499,15.36,3.13.1
2017-07-17,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),182.61,5.53,1.37,1.836,0.96,3.13.1
2017-07-17,2017.0,7.0,JUL,ARMATS,ANSP (AUA),41.33,1.1,0.15,0.324,0.14,3.13.1
2017-07-17,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),169.04,18.19,1.63,7.074000000000001,0.64,3.13.1
2017-07-17,2017.0,7.0,JUL,Austro Control,ANSP (AUA),861.18,142.59,19.96,79.236,15.63,3.13.1
2017-07-17,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),705.82,24.39,5.98,10.341000000000001,4.3,3.13.1
2017-07-17,2017.0,7.0,JUL,BULATSA,ANSP (AUA),849.79,118.38,7.85,41.094,5.14,3.13.1
2017-07-17,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),788.46,109.38,7.97,60.624,6.21,3.13.1
2017-07-17,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),554.83,47.07,7.71,16.335,3.71,3.13.1
2017-07-17,2017.0,7.0,JUL,DFS,ANSP (AUA),3633.14,710.08,179.36,380.817,103.27,3.13.1
2017-07-17,2017.0,7.0,JUL,DHMI,ANSP (AUA),4086.74,769.93,106.78,228.393,60.31,3.13.1
2017-07-17,2017.0,7.0,JUL,DSNA,ANSP (AUA),6968.94,1528.92,200.6,634.14,119.59,3.13.1
2017-07-17,2017.0,7.0,JUL,EANS,ANSP (AUA),205.22,13.02,2.29,3.6630000000000003,1.17,3.13.1
2017-07-17,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),3979.97,553.49,93.8,206.32500000000002,36.59,3.13.1
2017-07-17,2017.0,7.0,JUL,ENAV,ANSP (AUA),3166.7,306.85,81.96,180.963,39.05,3.13.1
2017-07-17,2017.0,7.0,JUL,HCAA,ANSP (AUA),1764.22,129.04,18.55,56.385,11.43,3.13.1
2017-07-17,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),834.06,136.79,7.9,70.02900000000001,9.89,3.13.1
2017-07-17,2017.0,7.0,JUL,IAA,ANSP (AUA),904.03,66.5,7.18,18.072,4.39,3.13.1
2017-07-17,2017.0,7.0,JUL,LFV,ANSP (AUA),1045.27,56.1,10.14,28.449,6.81,3.13.1
2017-07-17,2017.0,7.0,JUL,LGS,ANSP (AUA),217.95,12.71,1.4,5.985,1.21,3.13.1
2017-07-17,2017.0,7.0,JUL,LPS,ANSP (AUA),336.52,53.88,4.6,26.451,4.85,3.13.1
2017-07-17,2017.0,7.0,JUL,LVNL,ANSP (AUA),248.74,46.05,8.52,17.676000000000002,7.27,3.13.1
2017-07-17,2017.0,7.0,JUL,M-NAV,ANSP (AUA),115.5,11.55,1.26,5.391,0.31,3.13.1
2017-07-17,2017.0,7.0,JUL,MATS,ANSP (AUA),203.02,4.64,0.44,1.7009999999999998,0.67,3.13.1
2017-07-17,2017.0,7.0,JUL,MOLDATSA,ANSP (AUA),20.82,0.28,0.02,0.07200000000000001,0.02,3.13.1
2017-07-17,2017.0,7.0,JUL,MUAC,ANSP (AUA),1974.35,418.46,103.91,216.225,44.78,3.13.1
2017-07-17,2017.0,7.0,JUL,NATS (Continental),ANSP (AUA),3710.06,727.21,274.58,306.972,139.84,3.13.1
2017-07-17,2017.0,7.0,JUL,NAV Portugal (Continental),ANSP (AUA),1080.21,90.07,18.59,32.697,4.08,3.13.1
2017-07-17,2017.0,7.0,JUL,NAVIAIR,ANSP (AUA),513.11,33.51,6.08,18.378000000000004,4.12,3.13.1
2017-07-17,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),155.26,8.26,0.81,3.906,1.08,3.13.1
2017-07-17,2017.0,7.0,JUL,PANSA,ANSP (AUA),1246.46,100.7,13.07,56.691,11.87,3.13.1
2017-07-17,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1123.78,140.9,8.98,61.50600000000001,11.41,3.13.1
2017-07-17,2017.0,7.0,JUL,SMATSA,ANSP (AUA),871.5,137.56,5.78,72.89099999999999,3.96,3.13.1
2017-07-17,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),141.46,11.53,0.77,2.763,0.75,3.13.1
2017-07-17,2017.0,7.0,JUL,Skyguide,ANSP (AUA),919.79,216.11,48.87,122.94900000000001,30.68,3.13.1
2017-07-17,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),176.73,32.32,3.01,17.208000000000002,1.87,3.13.1
2017-07-17,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),487.9,15.6,1.3,4.95,0.75,3.13.1
2017-07-17,2017.0,7.0,JUL,skeyes,ANSP (AUA),225.03,38.72,16.24,19.791,11.92,3.13.1
2017-07-18,2017.0,7.0,JUL,ANS CR,ANSP (AUA),739.11,140.41,18.45,71.523,13.13,3.13.1
2017-07-18,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),181.27,5.25,1.27,1.809,0.89,3.13.1
2017-07-18,2017.0,7.0,JUL,ARMATS,ANSP (AUA),46.33,1.68,0.19,0.558,0.16,3.13.1
2017-07-18,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),153.81,18.8,0.8,6.795,0.67,3.13.1
2017-07-18,2017.0,7.0,JUL,Austro Control,ANSP (AUA),859.3,147.5,19.52,80.46000000000001,14.69,3.13.1
2017-07-18,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),681.71,21.92,4.94,8.568,3.87,3.13.1
2017-07-18,2017.0,7.0,JUL,BULATSA,ANSP (AUA),850.01,118.64,8.35,43.272,6.32,3.13.1
2017-07-18,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),787.17,112.33,8.39,62.26200000000001,4.59,3.13.1
2017-07-18,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),513.71,41.63,6.53,14.076,3.21,3.13.1
2017-07-18,2017.0,7.0,JUL,DFS,ANSP (AUA),3667.84,726.49,180.03,388.22400000000005,105.36,3.13.1
2017-07-18,2017.0,7.0,JUL,DHMI,ANSP (AUA),4002.34,732.65,103.38,219.996,60.53,3.13.1
2017-07-18,2017.0,7.0,JUL,DSNA,ANSP (AUA),6851.58,1503.49,183.89,626.85,105.33,3.13.1
2017-07-18,2017.0,7.0,JUL,EANS,ANSP (AUA),208.26,12.43,2.2,4.176,1.28,3.13.1
2017-07-18,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),4021.3,557.94,86.64,207.387,29.76,3.13.1
2017-07-18,2017.0,7.0,JUL,ENAV,ANSP (AUA),3131.04,308.55,77.03,187.182,34.66,3.13.1
2017-07-18,2017.0,7.0,JUL,HCAA,ANSP (AUA),1778.24,156.5,21.33,62.730000000000004,11.08,3.13.1
2017-07-18,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),856.03,151.14,7.42,76.08600000000001,11.84,3.13.1
2017-07-18,2017.0,7.0,JUL,IAA,ANSP (AUA),949.55,83.69,9.68,22.464000000000002,4.75,3.13.1
2017-07-18,2017.0,7.0,JUL,LFV,ANSP (AUA),1002.2,51.91,9.67,27.162,6.93,3.13.1
2017-07-18,2017.0,7.0,JUL,LGS,ANSP (AUA),224.03,13.52,1.7,6.849,1.72,3.13.1
2017-07-18,2017.0,7.0,JUL,LPS,ANSP (AUA),337.16,54.76,4.9,27.261,4.97,3.13.1
2017-07-18,2017.0,7.0,JUL,LVNL,ANSP (AUA),239.08,44.21,7.44,16.335,6.67,3.13.1
2017-07-18,2017.0,7.0,JUL,M-NAV,ANSP (AUA),116.38,14.32,1.25,5.688000000000001,0.17,3.13.1
2017-07-18,2017.0,7.0,JUL,MATS,ANSP (AUA),197.56,4.01,0.4,1.413,0.49,3.13.1
2017-07-18,2017.0,7.0,JUL,MOLDATSA,ANSP (AUA),26.05,0.39,0.03,0.117,0.03,3.13.1
2017-07-18,2017.0,7.0,JUL,MUAC,ANSP (AUA),1943.92,411.23,102.71,206.316,42.81,3.13.1
2017-07-18,2017.0,7.0,JUL,NATS (Continental),ANSP (AUA),3626.97,740.12,284.37,323.181,123.23,3.13.1
2017-07-18,2017.0,7.0,JUL,NAV Portugal (Continental),ANSP (AUA),1069.28,98.75,16.89,35.144999999999996,3.23,3.13.1
2017-07-18,2017.0,7.0,JUL,NAVIAIR,ANSP (AUA),479.99,30.68,5.31,16.398,3.65,3.13.1
2017-07-18,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),158.91,8.56,0.73,3.8070000000000004,0.88,3.13.1
2017-07-18,2017.0,7.0,JUL,PANSA,ANSP (AUA),1223.96,97.24,12.57,54.882,10.54,3.13.1
2017-07-18,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1127.77,139.04,9.28,60.660000000000004,14.23,3.13.1
2017-07-18,2017.0,7.0,JUL,SMATSA,ANSP (AUA),884.92,160.86,5.25,81.98100000000001,4.78,3.13.1
2017-07-18,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),148.96,13.82,0.89,3.717,1.34,3.13.1
2017-07-18,2017.0,7.0,JUL,Skyguide,ANSP (AUA),906.52,216.82,47.62,124.353,30.34,3.13.1
2017-07-18,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),176.45,32.9,2.15,17.973,1.5,3.13.1
2017-07-18,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),479.85,17.0,1.46,5.643,1.14,3.13.1
2017-07-18,2017.0,7.0,JUL,skeyes,ANSP (AUA),221.14,34.39,14.22,17.559,9.42,3.13.1
2017-07-19,2017.0,7.0,JUL,ANS CR,ANSP (AUA),731.18,132.03,16.81,70.551,12.26,3.13.1
2017-07-19,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),177.02,5.44,1.44,1.827,0.83,3.13.1
2017-07-19,2017.0,7.0,JUL,ARMATS,ANSP (AUA),43.6,1.34,0.21,0.47700000000000004,0.18,3.13.1
2017-07-19,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),158.84,16.9,1.55,6.803999999999999,0.63,3.13.1
2017-07-19,2017.0,7.0,JUL,Austro Control,ANSP (AUA),889.13,163.09,20.02,92.601,15.98,3.13.1
2017-07-19,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),691.49,22.34,5.92,9.432,4.18,3.13.1
2017-07-19,2017.0,7.0,JUL,BULATSA,ANSP (AUA),824.89,117.08,6.92,39.537,5.15,3.13.1
2017-07-19,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),804.25,117.54,9.87,65.83500000000001,4.61,3.13.1
2017-07-19,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),550.72,45.07,7.59,14.949,3.67,3.13.1
2017-07-19,2017.0,7.0,JUL,DFS,ANSP (AUA),3732.67,719.43,177.97,397.44000000000005,111.09,3.13.1
2017-07-19,2017.0,7.0,JUL,DHMI,ANSP (AUA),4067.07,697.91,97.96,216.279,57.3,3.13.1
2017-07-19,2017.0,7.0,JUL,DSNA,ANSP (AUA),6975.98,1476.43,199.87,628.4789999999999,116.96,3.13.1
2017-07-19,2017.0,7.0,JUL,EANS,ANSP (AUA),216.71,13.53,2.5,4.6080000000000005,1.63,3.13.1
2017-07-19,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),3973.01,568.05,94.18,211.45499999999998,34.65,3.13.1
2017-07-19,2017.0,7.0,JUL,ENAV,ANSP (AUA),3182.4,318.67,77.62,191.70000000000002,39.92,3.13.1
2017-07-19,2017.0,7.0,JUL,HCAA,ANSP (AUA),1868.34,182.11,22.7,73.044,12.95,3.13.1
2017-07-19,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),850.42,142.17,7.58,73.854,11.3,3.13.1
2017-07-19,2017.0,7.0,JUL,IAA,ANSP (AUA),898.63,76.05,9.53,23.301000000000002,4.45,3.13.1
2017-07-19,2017.0,7.0,JUL,LFV,ANSP (AUA),1003.17,53.48,9.43,27.441,6.04,3.13.1
2017-07-19,2017.0,7.0,JUL,LGS,ANSP (AUA),209.84,11.64,1.37,5.7509999999999994,1.31,3.13.1
2017-07-19,2017.0,7.0,JUL,LPS,ANSP (AUA),346.51,50.92,3.91,26.514000000000003,5.08,3.13.1
2017-07-19,2017.0,7.0,JUL,LVNL,ANSP (AUA),243.84,42.48,8.43,16.011,6.67,3.13.1
2017-07-19,2017.0,7.0,JUL,M-NAV,ANSP (AUA),119.27,16.64,0.95,7.074000000000001,0.24,3.13.1
2017-07-19,2017.0,7.0,JUL,MATS,ANSP (AUA),202.77,4.82,0.69,1.9620000000000002,0.56,3.13.1
2017-07-19,2017.0,7.0,JUL,MOLDATSA,ANSP (AUA),26.71,0.49,0.04,0.117,0.02,3.13.1
2017-07-19,2017.0,7.0,JUL,MUAC,ANSP (AUA),1913.73,378.03,93.27,196.16400000000002,39.1,3.13.1
2017-07-19,2017.0,7.0,JUL,NATS (Continental),ANSP (AUA),3617.66,761.45,292.37,342.387,128.41,3.13.1
2017-07-19,2017.0,7.0,JUL,NAV Portugal (Continental),ANSP (AUA),971.63,86.7,18.48,29.961,4.73,3.13.1
2017-07-19,2017.0,7.0,JUL,NAVIAIR,ANSP (AUA),490.02,32.11,5.12,17.775000000000002,3.19,3.13.1
2017-07-19,2017.0,7.0,JUL,Oro Navigacija,ANSP (AUA),155.43,8.32,0.66,4.086,0.76,3.13.1
2017-07-19,2017.0,7.0,JUL,PANSA,ANSP (AUA),1255.34,99.76,13.22,58.923,10.55,3.13.1
2017-07-19,2017.0,7.0,JUL,ROMATSA,ANSP (AUA),1109.09,133.82,9.36,58.554,13.42,3.13.1
2017-07-19,2017.0,7.0,JUL,SMATSA,ANSP (AUA),908.21,165.91,7.05,87.12,4.13,3.13.1
2017-07-19,2017.0,7.0,JUL,Sakaeronavigatsia,ANSP (AUA),136.98,11.46,0.67,2.9250000000000003,1.07,3.13.1
2017-07-19,2017.0,7.0,JUL,Skyguide,ANSP (AUA),933.57,214.96,48.85,122.98500000000001,30.07,3.13.1
2017-07-19,2017.0,7.0,JUL,Slovenia Control,ANSP (AUA),178.01,34.98,2.63,18.801000000000002,1.53,3.13.1
2017-07-19,2017.0,7.0,JUL,UkSATSE,ANSP (AUA),498.39,17.57,1.39,5.472,0.97,3.13.1
2017-07-19,2017.0,7.0,JUL,skeyes,ANSP (AUA),228.1,32.59,13.37,17.577,9.84,3.13.1
2017-07-20,2017.0,7.0,JUL,ANS CR,ANSP (AUA),757.2,135.84,18.28,71.694,15.57,3.13.1
2017-07-20,2017.0,7.0,JUL,ANS Finland,ANSP (AUA),185.34,5.7,1.03,1.989,0.94,3.13.1
2017-07-20,2017.0,7.0,JUL,ARMATS,ANSP (AUA),44.38,1.2,0.11,0.324,0.08,3.13.1
2017-07-20,2017.0,7.0,JUL,Albcontrol,ANSP (AUA),146.76,15.35,0.96,5.913,0.64,3.13.1
2017-07-20,2017.0,7.0,JUL,Austro Control,ANSP (AUA),869.98,142.7,21.74,81.38700000000001,16.28,3.13.1
2017-07-20,2017.0,7.0,JUL,Avinor (Continental),ANSP (AUA),679.91,22.0,6.02,9.251999999999999,4.21,3.13.1
2017-07-20,2017.0,7.0,JUL,BULATSA,ANSP (AUA),826.01,114.07,8.21,40.302,4.27,3.13.1
2017-07-20,2017.0,7.0,JUL,Croatia Control,ANSP (AUA),785.39,108.7,9.22,60.471,6.06,3.13.1
2017-07-20,2017.0,7.0,JUL,DCAC Cyprus,ANSP (AUA),557.03,47.57,7.19,16.677000000000003,2.74,3.13.1
2017-07-20,2017.0,7.0,JUL,DFS,ANSP (AUA),3662.25,678.29,163.15,369.045,101.0,3.13.1
2017-07-20,2017.0,7.0,JUL,DHMI,ANSP (AUA),4086.68,749.24,103.91,219.213,58.62,3.13.1
2017-07-20,2017.0,7.0,JUL,DSNA,ANSP (AUA),7031.29,1519.94,198.39,626.148,124.97,3.13.1
2017-07-20,2017.0,7.0,JUL,EANS,ANSP (AUA),223.8,13.97,2.95,4.545,1.69,3.13.1
2017-07-20,2017.0,7.0,JUL,ENAIRE,ANSP (AUA),4008.61,567.56,93.82,209.709,39.25,3.13.1
2017-07-20,2017.0,7.0,JUL,ENAV,ANSP (AUA),3151.81,309.5,78.9,186.83100000000002,40.81,3.13.1
2017-07-20,2017.0,7.0,JUL,HCAA,ANSP (AUA),1842.78,164.55,22.89,69.705,12.16,3.13.1
2017-07-20,2017.0,7.0,JUL,HungaroControl,ANSP (AUA),858.65,148.12,7.5,79.101,11.51,3.13.1
2017-07-20,2017.0,7.0,JUL,IAA,ANSP (AUA),857.69,68.89,5.76,17.325,3.54,3.13.1
2017-07-20,2017.0,7.0,JUL,LFV,ANSP (AUA),1048.37,51.91,10.12,26.676000000000002,6.65,3.13.1
2017-07-20,2017.0,7.0,JUL,LGS,ANSP (AUA),226.43,12.96,1.42,6.309,1.46,3.13.1
2017-07-20,2017.0,7.0,JUL,LPS,ANSP (AUA),353.49,56.56,4.05,29.933999999999997,5.32,3.13.1
