,Albcontrol,NAVIAIR,LGS,Slovenia Control,MOLDATSA,LVNL,DSNA,LFV,LPS,ENAIRE,EANS,NATS (Continental),Sakaeronavigatsia,ARMATS,NAV Portugal (Continental),M-NAV,skeyes,DHMI,ENAV,DFS,DCAC Cyprus,HungaroControl,MUAC,Avinor (Continental),SMATSA,ROMATSA,Skyguide,ANS Finland,Croatia Control,Oro Navigacija,HCAA,Austro Control,IAA,ANS CR,UkSATSE,MATS,PANSA,BULATSA
0,0.13820346872174546,0.08818709060908574,0.06961502136908547,0.1280084529589136,0.2553249419970384,0.11208430757873376,0.059607377008438836,0.09105129696902653,0.10635127941375588,0.06763110846660572,0.07672571934080767,0.09167367233486398,0.34653661607072545,0.21490762218843226,0.09274166926931562,0.15710589446020726,0.12480145638215254,0.08155564544011905,0.08266724696868433,0.05121994129074955,0.0979972383074822,0.07016684778974074,0.05220635162314564,0.21167919841932867,0.12268907912203794,0.08241858467254766,0.06706233879029495,0.17631779397978103,0.1416621251814814,0.09877876078395903,0.09342940461010449,0.07119553465419368,0.20569682097719358,0.0941921481466025,0.126694134467239,0.17368887906320307,0.09563282262425836,0.09166189249854788
1,0.14180619709236492,0.09613431870613118,0.0703195413226224,0.15988967951951924,0.2490583912779258,0.10833153901615618,0.06736209825727035,0.10942841884761946,0.08144101166998269,0.06825185293490452,0.07518246224017135,0.09435707691791967,0.2517981890656447,0.20671852885563688,0.0818750801334323,0.1738259602820589,0.14223762136057744,0.09083200288721147,0.10397575859718555,0.06170166787522539,0.09557505449442932,0.06332481514002058,0.05774063569041479,0.7424483471088941,0.12425877362493394,0.075676290732338,0.07121676375428844,0.16283289237215884,0.11518195881396061,0.12322168321392228,0.1062211788831426,0.06309486852505093,0.30678153226395327,0.08304474784522575,0.16815329201922055,0.17645474395381153,0.11336463467113511,0.08910363420397757
